728	2.3	23	111	4	126	817	457	4	17	5	10	16	0
954	0.5	50	134	0	228	1058	438	2	17	11	0	2	0
685	0.5	13	82	8	1091	1203	3210	7	15	15	7	2	3
1472	2.8	36	130	1	1452	1744	985	6	12	10	11	7	1
853	2	3	200	10	674	740	3701	2	15	16	8	8	3
1469	2.1	8	123	0	398	1133	1052	7	8	0	1	3	0
1310	2.3	57	135	6	449	889	1175	8	16	9	0	8	0
1654	1.8	11	146	1	1184	1719	1070	7	8	2	1	14	1
902	0.7	3	134	3	675	1285	3411	7	12	9	11	15	3
1448	1.4	26	156	13	1792	1850	1175	3	12	16	9	6	1
1631	0.9	3	198	2	177	1905	301	7	13	12	5	13	0
1608	1.8	28	183	7	1013	1158	489	2	15	13	11	8	0
1991	2.7	64	145	5	1058	1325	1733	2	5	13	3	8	2
1349	2	62	114	15	592	772	2756	5	11	16	3	4	2
1589	2.5	51	195	5	810	1743	2612	1	8	18	2	16	2
1844	2.3	51	158	1	533	882	1724	8	5	3	1	14	1
712	0.5	35	84	3	558	1208	2190	2	16	10	12	4	1
972	1.7	54	107	0	681	1050	1900	3	16	4	8	19	1
1406	0.5	34	98	2	1017	1366	3915	3	9	5	8	2	3
1289	0.9	25	178	10	765	899	1043	6	6	12	2	11	0
932	1.3	64	154	1	1176	1224	3817	7	8	2	7	9	3
1747	0.9	48	94	6	947	1131	2362	3	17	19	2	19	2
1172	2.1	41	95	4	1314	1884	1107	3	7	7	3	5	1
1128	1.4	53	84	12	609	1370	2982	5	14	14	9	12	3
664	1.2	28	106	0	754	1497	2042	5	17	5	15	19	1
513	0.5	44	186	6	619	867	1343	4	5	12	1	9	0
1742	2.3	43	170	9	453	681	2610	7	12	12	3	10	2
1512	1.7	6	162	12	205	884	2335	7	15	17	7	7	2
1986	0.5	51	165	3	282	1358	1614	8	17	20	12	3	1
965	1.5	13	109	5	130	998	1138	2	9	14	8	10	0
1067	2.4	40	122	3	494	1989	604	8	16	15	14	11	0
1583	1.6	42	118	5	275	862	3652	3	14	10	10	9	3
1653	0.5	37	176	2	447	1785	3955	4	19	6	4	18	3
1433	1.6	4	133	7	281	799	258	8	11	11	9	4	0
765	2.9	18	153	0	6	793	1066	7	11	0	1	16	0
1845	0.5	61	96	10	292	695	1731	1	9	12	5	6	1
752	0.5	48	87	1	164	728	3860	7	7	13	5	16	3
1948	2.8	16	100	8	631	1940	3630	5	9	10	7	17	3
1077	2.5	45	174	0	897	1304	1965	3	6	4	2	6	1
932	0.5	60	104	1	268	1078	1459	4	6	2	1	19	0
1968	0.9	22	115	0	861	1259	2323	3	9	7	8	7	2
1122	1.2	2	120	9	331	790	3291	4	11	14	2	13	2
1588	0.5	61	159	0	1064	1594	3272	1	18	13	0	17	3
601	2.1	26	101	4	509	548	918	4	9	18	1	12	0
1615	0.5	15	132	14	622	1256	3488	4	16	16	2	3	3
1589	2.2	58	128	2	957	1911	3961	4	16	4	14	14	3
1417	2.7	56	114	2	494	1649	590	6	11	4	3	6	0
1697	0.7	34	95	1	236	1264	3701	1	15	3	9	8	3
1330	1.3	3	83	14	980	1262	463	5	14	17	6	11	0
1476	0.5	43	148	0	1789	1972	3644	2	15	2	10	6	3
1579	1.5	27	142	0	831	1484	1713	6	16	18	4	10	1
1277	3	41	200	0	902	1090	429	4	9	3	4	14	0
1089	0.9	2	145	12	636	1259	2765	5	13	15	12	10	2
1663	2.5	27	169	13	831	1439	2084	4	7	14	1	18	2
1949	1.8	20	186	0	518	592	1125	5	17	4	10	9	1
1138	1.1	48	109	5	233	1777	2048	3	6	14	0	18	2
685	2.7	17	174	7	725	870	1223	6	8	20	0	18	0
1889	2.8	31	132	5	170	1106	3672	1	5	10	1	3	3
857	2	17	195	3	157	948	3100	7	17	9	5	13	2
1902	2.8	50	124	6	1142	1393	343	8	11	9	8	18	0
1225	2.4	15	155	0	840	982	1970	5	16	0	8	15	1
1066	1.6	39	131	5	401	1586	2728	5	6	17	0	17	2
1554	0.5	5	124	11	395	1579	3635	3	7	12	4	18	3
1337	0.5	31	186	13	48	644	2180	2	7	20	4	16	1
1926	1.7	33	172	1	982	1157	2488	3	6	2	1	14	2
869	1.3	34	104	3	478	539	3864	2	13	4	3	11	3
1278	0.5	54	104	1	581	750	1155	8	7	16	1	20	0
1773	2.5	32	170	16	1215	1472	3566	6	17	18	6	13	3
1661	0.8	6	109	1	594	1337	864	7	9	2	8	2	1
1438	2.2	32	176	0	683	1663	869	7	19	6	13	9	0
1661	1.4	29	119	0	536	861	591	2	9	0	2	9	0
1846	0.6	19	159	1	83	773	1333	1	15	2	6	11	1
1260	2	23	123	2	905	1313	2208	7	12	10	11	10	2
512	0.5	15	83	7	249	1849	2610	3	18	15	14	15	2
581	2.2	59	185	0	803	1613	2819	5	19	6	17	9	2
1872	2.3	44	134	6	459	1259	1955	3	9	15	4	15	2
687	1.3	50	151	9	584	1151	3416	4	14	20	6	8	3
1062	2.5	10	160	6	1596	1807	3803	1	7	13	3	16	3
1678	2.3	7	192	11	418	1763	574	1	5	14	3	19	0
1417	0.5	45	166	10	364	1029	2129	4	13	19	9	12	1
1074	2.4	9	103	2	946	952	1948	6	13	14	1	18	1
1832	0.7	2	90	2	186	654	2978	7	18	6	7	18	2
1039	1.3	12	200	0	1428	1827	1619	8	7	0	1	10	1
1059	2.4	61	134	8	1613	1916	3716	3	15	18	13	11	3
1606	1.4	57	154	3	1127	1924	3454	4	13	4	8	20	3
1928	1.8	19	187	9	691	1580	3777	3	7	20	2	13	3
1875	0.5	55	91	11	1802	1942	2712	1	7	17	2	6	3
1128	1.1	46	135	9	751	1582	1434	8	5	10	0	11	1
1748	1.7	14	146	6	859	1234	3968	3	16	7	12	3	3
1413	0.5	51	117	5	187	517	3383	5	16	11	5	2	3
825	0.5	23	86	0	206	1917	3278	2	8	0	6	2	3
1589	1.4	26	100	3	1673	1759	3970	8	16	16	8	18	3
535	0.5	54	145	8	710	939	2674	8	14	15	8	10	2
1780	0.5	27	190	6	1331	1463	2776	4	19	11	17	14	3
1671	0.6	61	129	7	263	848	2336	2	10	11	4	7	2
1821	0.9	12	114	9	97	1803	2430	1	7	18	4	6	2
1076	2.6	38	119	3	129	915	891	6	18	8	3	9	0
532	0.8	8	193	3	1213	1354	728	5	13	10	5	8	0
777	2.6	30	148	3	189	1143	3886	5	14	17	10	7	3
1217	0.5	17	182	3	628	632	1711	4	7	13	3	9	1
1656	1.6	16	117	0	320	899	2856	7	14	2	3	20	2
1185	1.9	31	152	0	837	1642	2447	8	16	7	2	3	2
577	2.4	37	161	8	1087	1450	814	6	11	20	7	19	0
737	2.4	49	193	7	781	1463	2951	4	7	16	0	10	2
704	2.2	53	186	4	251	1013	3653	6	7	6	1	15	2
525	0.5	51	137	5	262	1587	1891	8	18	11	3	12	1
504	0.5	16	166	5	767	1665	701	1	17	9	15	15	0
793	1.2	38	176	1	1226	1815	3139	4	6	7	1	12	3
569	0.6	39	184	2	389	739	2811	8	7	9	6	7	1
1590	1.9	21	160	3	920	963	1701	5	11	18	4	4	1
707	0.5	16	194	0	1027	1508	1853	2	17	0	14	12	1
767	1.9	19	185	16	271	1000	2445	6	6	17	1	6	1
1350	0.5	50	181	0	369	544	2287	8	15	4	1	8	1
1117	0.6	31	146	0	1258	1627	2003	2	8	7	7	14	2
641	1.1	7	192	0	417	759	3595	1	7	3	5	19	2
1002	0.8	35	83	0	1345	1416	1726	2	16	4	5	19	1
1408	2.1	45	89	10	613	1088	3952	5	8	14	6	3	3
1900	2	41	190	1	912	1596	850	8	5	6	1	4	1
726	2.9	43	101	0	666	760	1446	8	17	0	2	8	0
1544	2.3	45	113	12	236	857	1300	8	8	20	7	18	1
1454	1.6	21	160	6	186	1100	719	4	14	10	10	10	0
1230	2.2	26	123	6	416	676	988	5	11	7	5	9	0
1552	1.2	53	180	10	430	658	2606	8	13	18	6	12	2
1519	2.1	32	200	0	168	1239	2912	1	11	10	10	15	2
723	1.9	30	102	4	1467	1901	2339	1	19	7	9	17	2
1191	2.4	13	169	2	179	1813	1028	1	14	7	6	8	0
1168	1.3	61	90	9	159	1578	3173	8	9	10	4	17	3
1229	0.5	14	191	15	120	1878	1667	2	17	16	6	17	1
1758	0.5	13	190	11	762	1864	1897	8	6	14	2	15	2
1290	0.5	3	143	0	600	1109	1214	6	9	4	8	15	1
574	2.8	38	90	16	286	1171	3269	6	8	17	7	10	2
1271	0.5	32	113	12	1350	1949	445	7	15	15	14	14	0
1170	1.2	30	83	4	27	1722	1073	8	6	15	4	8	0
1269	1.3	52	118	14	1597	1920	665	2	18	15	5	5	1
1288	2.8	50	121	15	1177	1809	3129	2	17	20	6	2	3
1366	0.7	34	150	0	402	964	3501	2	13	9	11	3	3
1572	0.8	8	169	7	577	1237	3461	5	6	8	3	10	3
1627	0.9	32	180	9	52	1082	3206	6	12	16	6	16	3
1701	0.5	46	115	13	364	828	3717	2	11	15	0	10	3
1900	0.5	55	171	0	934	1241	3917	1	15	1	5	18	3
1974	1	24	80	4	250	545	861	7	7	13	4	6	0
1197	0.5	20	129	9	214	1710	2885	5	19	10	7	14	2
587	2.3	6	170	4	612	1793	2777	1	9	16	2	14	2
934	1.1	24	112	7	1111	1463	1017	5	12	12	7	9	0
1195	2	23	82	1	163	1100	980	4	13	9	9	17	0
1853	1	23	92	2	202	1951	2775	1	14	15	4	17	3
1164	1	19	95	4	729	1704	3309	8	15	18	3	3	3
1512	0.5	18	88	8	1079	1897	3607	3	12	17	10	6	3
1232	2.9	24	169	1	361	809	1257	5	16	17	10	16	0
1813	0.6	5	198	0	338	1306	759	3	9	8	3	14	0
946	2.6	5	166	17	1698	1771	3720	3	15	20	7	4	3
739	2.3	58	88	2	1052	1536	475	3	7	4	6	6	0
704	2.7	29	80	8	1108	1509	1122	1	9	10	3	10	0
1663	0.5	40	147	0	951	1545	1336	4	8	15	5	15	1
1966	1.4	40	185	2	1197	1987	1185	8	11	18	2	20	2
1219	1	17	196	0	473	1022	705	5	11	4	3	6	0
612	0.7	35	181	6	1294	1337	3169	5	14	12	9	6	2
1658	1.4	39	182	0	410	522	3483	1	10	5	1	15	3
1263	0.5	64	175	12	178	1883	1183	5	14	18	3	17	1
1395	2.8	55	118	0	782	1787	3373	3	11	1	2	16	3
621	2.7	54	151	0	434	910	2801	4	6	20	1	5	2
652	0.5	58	142	1	464	781	565	3	18	2	12	9	0
1175	0.6	25	145	10	137	1501	3153	2	9	12	4	12	2
561	1	11	163	0	492	1176	3421	8	16	10	2	5	2
1137	2.2	3	173	6	1250	1285	316	5	15	7	14	17	0
1835	2.3	11	193	4	385	583	448	7	18	13	17	14	0
1170	2.9	40	169	2	427	684	2366	6	16	5	8	2	1
1595	0.8	44	85	0	1024	1838	3881	4	14	20	10	9	3
1719	2	12	122	0	240	904	462	8	6	7	3	5	0
1770	2.3	7	128	0	886	1552	1480	7	6	6	1	17	1
1312	0.5	28	163	0	1233	1854	1087	2	17	0	16	14	1
1878	1.5	56	139	5	183	559	2711	5	8	13	2	3	2
1871	2	20	81	7	88	1682	2144	7	13	14	12	12	2
922	1.5	35	188	1	1016	1383	1165	7	19	15	6	4	0
1975	1.5	16	128	6	80	655	2998	8	5	11	4	13	2
1212	2.6	46	102	1	611	1715	2249	4	14	8	3	4	2
1430	0.9	56	179	3	569	906	752	3	17	5	8	17	0
1958	1.9	4	190	0	304	637	1409	2	16	3	5	3	1
1836	2.1	30	184	0	276	1230	3072	7	7	15	3	5	3
557	1.6	24	125	0	1131	1315	1305	3	12	0	8	3	0
539	0.6	21	145	9	551	599	3597	7	14	14	5	9	2
880	0.5	44	172	1	436	1302	3132	8	8	15	7	6	2
1369	1.8	34	162	6	553	727	3856	1	18	7	4	18	3
1109	2.7	39	98	1	1391	1787	1524	1	15	9	10	7	1
843	1.8	16	166	0	981	1096	3673	5	12	6	1	20	3
598	2.3	21	196	7	680	1173	3293	2	8	10	4	7	2
972	2.7	5	126	1	687	816	3035	4	12	2	7	19	2
1944	0.5	36	197	5	1060	1970	584	6	17	18	14	13	1
1225	0.7	2	138	0	217	1101	2675	7	12	1	11	15	2
644	1.3	30	114	7	1140	1654	2382	1	9	16	0	19	2
1919	1.5	48	150	5	304	1191	1391	4	19	6	13	12	1
501	2.3	54	131	12	504	1089	2346	4	13	19	12	2	1
1620	2.2	30	185	0	832	1033	606	3	6	3	0	18	0
1227	1.1	34	130	0	935	1781	1324	3	7	3	3	12	1
1359	0.5	58	107	1	446	901	1076	6	16	3	8	4	0
1914	0.7	35	118	1	942	1701	643	8	17	2	1	8	1
1645	1.8	21	123	1	897	1308	783	7	10	2	8	20	0
1063	1.1	26	101	0	1208	1232	3809	5	17	2	16	5	3
946	2.1	19	154	0	159	630	2104	8	7	0	4	16	1
1231	1.2	54	185	5	632	1184	1762	3	5	10	3	6	1
1397	2.9	9	87	13	1308	1991	3137	6	12	18	1	11	3
701	0.7	15	160	7	1002	1256	1756	3	6	11	3	17	1
570	0.5	9	111	2	1331	1917	3663	7	14	5	10	14	3
1993	0.5	27	147	10	150	510	2437	8	14	11	0	9	2
955	0.5	43	143	4	1248	1511	1432	5	12	8	9	9	1
924	0.5	47	167	0	108	1813	1620	8	17	6	15	12	1
600	0.5	14	112	0	320	747	1655	5	18	2	0	9	0
518	0.8	3	178	0	437	1947	2832	7	5	1	0	8	2
1063	2.5	31	95	0	295	935	961	6	16	10	6	5	0
920	0.5	46	149	2	1058	1421	2608	3	6	3	0	2	2
1715	1.9	3	171	4	79	1652	514	5	7	6	4	13	0
1841	1.3	14	167	6	593	672	2304	8	7	8	1	18	2
543	0.5	60	132	4	693	1031	933	5	14	7	0	5	0
1762	2.7	25	189	13	300	527	1896	1	14	14	10	20	1
1112	0.5	53	121	1	234	739	3655	4	7	16	3	20	3
709	2	35	136	0	1545	1596	1973	1	12	0	9	16	1
1315	2.6	64	128	7	59	575	3278	7	6	16	3	13	2
1762	2.5	15	107	10	1103	1364	2183	8	8	11	3	11	2
1462	1.7	25	182	1	91	1478	824	7	15	18	5	13	0
571	1.6	35	186	8	177	1282	2598	7	13	20	5	8	1
666	0.5	54	81	7	58	1353	1254	3	15	13	9	9	0
1994	1.5	7	146	2	447	1435	3622	8	7	7	0	20	3
1583	2.1	14	148	11	942	1651	1704	7	17	16	13	2	2
1778	1.4	45	132	3	88	516	1624	4	15	17	13	9	1
1926	1.1	50	179	13	371	1000	3809	6	17	17	12	17	3
966	0.6	50	117	9	1446	1754	2574	4	10	10	1	5	2
568	2	36	179	1	181	1703	950	3	17	4	9	9	0
1897	3	21	192	1	1311	1935	273	8	17	2	6	3	0
1695	0.5	46	200	6	1791	1898	446	3	16	9	13	15	1
1623	1.2	61	120	6	1568	1832	1510	7	12	12	10	17	2
914	0.5	26	147	0	706	721	1122	4	12	0	9	2	0
1721	0.5	33	128	4	871	1048	707	4	19	5	2	5	0
890	2.2	44	198	4	1074	1873	751	8	7	13	3	3	0
600	0.5	48	191	1	501	1465	3393	3	12	7	7	8	2
1677	1.8	11	124	4	271	1477	3771	6	15	8	6	12	3
723	0.5	3	168	0	920	1748	1851	4	15	3	3	16	1
638	1.7	27	102	11	1171	1383	2735	4	7	17	2	9	2
852	1	62	104	4	293	1159	2253	7	17	13	4	7	1
1979	1.6	32	165	0	833	1630	452	7	13	1	6	14	0
710	0.5	32	151	6	485	857	1419	5	12	9	11	18	0
1034	2.6	45	190	2	182	1293	969	3	15	4	1	7	0
600	2.5	22	145	8	207	1162	3441	1	19	11	1	5	2
1027	0.5	64	103	2	1698	1747	3786	2	17	7	12	12	3
1260	0.6	13	106	5	165	736	2710	6	13	6	1	8	2
1793	1.8	12	169	10	1086	1418	3533	6	16	17	14	15	3
675	2.3	60	144	10	192	757	1735	5	7	15	0	13	0
658	2.7	12	103	0	1156	1750	3587	7	14	3	11	20	3
1694	0.6	34	102	0	377	549	2298	7	17	7	5	2	2
804	0.8	41	89	12	709	818	2027	1	11	13	5	11	1
1713	2.5	27	127	1	729	974	2406	7	13	3	10	20	2
706	0.5	31	108	13	543	938	2419	3	8	19	7	4	1
1362	0.5	25	131	3	553	1505	995	7	7	9	6	18	0
1527	2.7	60	154	10	526	1116	2078	5	5	14	3	11	2
768	0.5	19	159	0	637	991	1145	2	19	1	1	7	0
1314	2.9	41	155	8	113	577	626	4	10	12	4	4	0
705	0.5	57	155	5	1114	1374	1509	6	15	9	11	18	1
1403	2.7	26	164	2	461	1251	3371	5	13	3	9	9	3
1486	2.6	52	85	7	1430	1747	297	4	13	15	1	15	0
781	1.1	38	198	2	304	1674	3508	5	13	7	8	5	3
986	1.5	23	183	1	471	800	2385	8	16	3	9	19	1
1310	1.4	33	105	0	806	1016	1301	1	13	14	12	19	1
560	2	57	81	6	80	1327	2167	3	11	12	10	7	1
1348	1.3	43	116	0	204	501	3914	5	10	6	3	8	3
1567	0.5	22	119	3	545	1621	2312	6	9	6	1	18	2
1940	0.9	17	93	4	112	858	2297	5	14	7	6	8	2
1979	2.9	19	176	0	1331	1532	411	3	8	9	2	2	0
561	2.1	2	193	7	1055	1294	665	3	10	13	0	4	0
1717	1.3	62	130	1	609	810	3226	1	6	3	4	5	3
535	1.5	48	113	1	290	811	740	1	11	4	10	18	0
1413	0.5	39	185	4	1039	1318	3878	5	19	12	16	4	3
1358	2.5	20	135	0	1485	1655	3406	7	5	0	1	11	3
1519	2.9	30	112	2	1122	1702	2440	7	9	8	5	10	2
1254	1.2	50	108	2	462	1013	3959	5	10	6	4	17	3
1591	2.2	49	154	3	1384	1883	3703	6	17	7	6	20	3
977	2.8	35	165	2	1502	1862	3714	2	19	15	3	10	3
1640	0.7	21	169	10	589	1301	337	7	16	14	3	5	0
663	0.8	25	183	0	82	1605	3176	2	6	1	2	2	2
1744	1	20	112	1	68	718	1205	8	18	3	7	14	1
1624	1.6	28	150	8	689	699	2473	2	16	10	11	2	2
1108	1.3	2	169	14	208	1742	1229	7	5	20	3	4	0
1188	1.4	9	114	0	1339	1558	2896	2	12	0	11	16	3
817	1.3	11	144	0	722	766	2039	3	11	11	6	19	1
863	1.6	6	133	5	717	1799	520	4	10	13	2	18	0
1397	2.4	3	121	5	433	1658	1378	3	18	15	15	4	1
1108	1	49	140	3	1298	1666	3254	5	12	12	0	16	3
1068	2	37	184	1	186	1998	1803	7	5	13	4	7	1
1702	2.3	52	145	12	1397	1491	2501	2	16	15	12	4	3
808	0.5	8	192	0	618	1891	3762	4	15	1	9	12	3
1156	0.5	61	89	6	1214	1262	1796	7	16	9	6	13	1
1271	0.5	54	159	2	613	650	990	8	14	3	11	6	0
696	0.5	51	197	6	649	907	2630	3	18	8	8	9	1
1981	1.9	45	175	13	193	1234	1380	6	10	18	1	13	1
614	1.7	58	128	0	22	519	3487	7	15	2	6	11	2
1590	0.6	7	122	0	1464	1595	1201	3	12	17	3	18	1
1945	1.6	21	113	4	280	895	3015	3	6	10	1	15	3
1135	2.8	43	158	9	690	1589	3204	1	18	11	13	6	3
1049	0.6	2	172	8	39	1564	433	6	10	10	7	6	0
1807	2.1	49	125	2	337	1384	1906	1	17	10	13	13	2
984	0.5	42	98	13	1036	1611	898	7	16	17	8	13	0
720	1.4	61	96	0	1347	1733	2799	7	5	8	3	15	3
1536	0.8	13	105	12	22	1634	2020	7	6	20	0	16	2
771	0.5	25	86	3	327	922	770	4	12	6	1	20	0
503	2.5	57	185	3	778	1291	305	6	11	11	8	16	0
675	2.4	42	187	1	482	874	2953	7	9	2	5	13	2
1936	1.9	34	182	13	591	1089	1671	7	6	14	1	9	1
1303	1	15	138	0	229	1604	2574	3	12	10	4	14	2
1004	2.9	35	141	0	901	1162	3772	6	17	9	8	18	3
1972	1.2	37	102	0	715	1648	2870	2	16	1	0	17	3
1822	1.2	8	195	0	172	910	2577	6	9	0	5	8	2
1159	2.8	18	83	5	681	723	2246	1	8	7	1	3	1
1782	2.8	58	157	6	867	999	2405	1	15	13	0	16	2
894	2.1	16	168	16	286	1300	3377	8	5	20	1	6	2
1884	2.1	43	185	7	451	819	3619	1	14	18	8	7	3
1648	0.5	17	142	1	1119	1238	1184	2	6	3	2	2	1
798	2.4	4	96	5	526	643	2965	3	15	9	7	14	2
802	2.4	45	157	1	1299	1633	3713	3	8	9	3	8	3
1276	2.9	53	130	2	217	735	3798	2	19	3	10	8	3
1331	1.6	16	165	0	1109	1226	1026	2	13	7	5	20	1
1620	2.6	5	186	6	434	1339	1086	6	18	18	14	13	1
1996	2.5	51	122	5	671	1445	2236	4	8	9	7	12	2
1092	2.7	45	185	8	1404	1424	1303	1	12	10	3	20	1
1018	0.7	63	155	7	856	883	3048	5	10	18	3	2	2
545	0.5	11	131	0	381	1452	616	3	15	1	6	19	0
554	1.3	12	105	0	85	806	3764	6	10	10	7	4	2
1264	2.9	34	171	2	562	849	419	3	7	3	4	3	0
1030	1.6	58	138	3	1111	1812	2858	6	6	20	2	18	3
1432	1.7	39	164	6	209	947	504	4	14	18	4	10	0
558	2.8	49	142	1	997	1605	392	5	10	4	5	8	0
829	0.5	56	129	0	91	1916	820	7	12	1	6	11	0
1741	1.8	14	143	0	730	1895	3387	8	11	0	3	3	3
1849	2.3	15	144	7	606	1123	3447	5	14	19	11	19	3
733	2.1	7	174	5	445	1409	1403	7	15	10	8	2	0
1872	0.9	16	80	0	286	1484	2295	2	15	2	11	16	2
1853	0.5	27	197	1	985	1005	1973	6	10	13	2	8	2
1149	2.2	30	106	4	1617	1675	3755	6	17	5	14	8	3
891	0.5	25	196	9	375	1724	2073	2	7	19	1	10	1
1911	2	64	163	7	1795	1958	3872	8	9	8	8	11	3
550	0.5	23	145	16	486	1930	302	2	18	17	5	8	0
576	0.8	27	121	0	757	1518	1519	2	18	4	6	8	1
1760	1.9	50	198	1	273	1704	2549	1	10	2	8	4	2
969	2.4	45	124	0	491	589	404	7	18	0	5	19	0
1160	1.1	63	166	1	762	859	595	3	18	2	4	15	0
827	1.1	18	160	2	448	821	1663	2	14	16	0	17	0
1786	0.5	58	161	9	231	1671	2764	7	9	10	3	7	3
774	0.6	8	136	2	1713	1865	2614	1	7	4	0	14	2
819	2.5	11	83	0	438	822	1094	8	10	1	5	15	0
1042	2.2	11	139	15	68	1018	2826	5	18	16	0	2	2
1368	3	50	97	10	698	829	2496	7	13	18	6	5	2
1592	2.1	50	181	6	510	522	2103	2	19	17	8	7	1
1067	1.8	14	146	11	965	1009	966	1	5	15	0	13	0
1892	0.7	47	110	5	1399	1564	2172	4	17	10	14	3	2
915	1.1	56	187	6	532	1448	905	8	19	17	10	12	0
774	2.8	55	124	7	8	896	3916	3	8	18	1	12	3
1848	1.4	42	179	2	154	605	3902	2	11	10	9	3	3
1501	1.1	2	187	12	198	1056	2487	1	13	15	12	16	2
1614	1.9	55	188	8	860	1330	3914	3	17	17	13	13	3
911	2.9	46	181	0	461	670	363	5	9	1	5	17	0
1520	0.5	24	199	1	109	1909	3233	5	13	8	3	4	3
1647	1.4	38	102	3	193	1185	2532	6	16	15	14	15	2
1347	0.9	53	108	8	961	1008	3836	6	15	15	3	14	3
967	1.6	25	92	4	243	1642	3076	8	7	9	4	18	2
1442	2.2	56	145	0	1626	1668	1513	5	11	3	8	7	2
1204	2.6	10	199	0	480	1482	1724	7	11	3	2	19	1
1320	2.1	41	144	0	123	1229	542	7	11	2	1	14	0
1800	0.7	8	100	2	400	823	3481	7	10	6	8	8	3
1567	2.1	22	153	3	190	1326	3991	3	15	19	2	10	3
1439	0.9	20	147	12	626	932	1790	1	19	17	12	15	1
1422	1	3	112	15	1	926	509	1	19	17	1	3	0
1591	2.2	52	161	4	548	1641	282	3	10	16	9	14	0
880	1.7	6	198	2	632	660	3006	4	6	19	4	3	2
1929	0.5	19	163	0	349	1051	1913	6	12	2	7	6	1
1642	1.6	5	102	0	1686	1889	1333	5	18	2	0	2	2
1511	2.5	21	114	3	1455	1982	3746	3	10	18	0	5	3
1312	1.3	10	163	5	95	893	3941	2	6	9	2	13	3
1852	1.4	10	196	4	580	1163	3970	1	13	18	1	11	3
972	1.3	44	82	8	297	589	3925	7	7	10	6	7	3
691	2.7	33	108	4	951	962	424	4	5	8	3	15	0
807	0.5	8	158	9	667	697	1284	5	17	20	13	2	0
1113	0.6	25	145	0	1047	1312	277	1	11	10	2	12	0
721	1.3	16	125	10	408	1862	1713	1	10	18	3	4	1
1188	1.5	54	198	0	1150	1469	485	6	12	2	7	7	0
1512	0.5	52	131	1	333	952	3002	1	6	14	5	7	2
805	0.7	64	97	0	641	704	418	4	11	14	6	17	0
918	0.9	8	123	1	653	671	1652	7	17	5	4	14	1
1320	0.5	48	168	7	103	1583	2893	5	8	16	5	9	2
1236	0.9	57	188	2	517	809	1406	1	14	14	12	20	0
1387	0.5	61	98	0	785	1151	629	3	5	0	3	11	0
1883	2.7	30	95	6	531	791	3724	2	16	10	15	20	3
839	2	14	175	0	564	1391	3835	7	15	3	8	11	3
1593	1	52	130	0	761	1336	1354	8	15	0	13	13	1
1722	1	25	88	7	1179	1638	2376	6	5	19	1	19	3
1954	0.6	7	126	8	673	690	3438	3	17	9	12	13	3
1788	0.5	2	150	15	472	1073	2655	6	12	20	2	4	2
1628	0.5	33	101	5	412	643	3361	6	16	8	10	13	3
1965	0.5	4	84	6	977	1660	3535	7	17	9	0	16	3
833	2.2	27	124	4	359	1395	2150	1	9	6	5	7	1
571	0.6	43	141	1	224	783	2587	3	7	8	5	18	1
1808	0.5	31	92	1	714	1208	2736	2	9	16	1	8	3
1860	0.5	55	83	2	195	799	676	6	15	3	0	4	0
1368	1.6	9	115	4	843	1145	2941	7	13	7	12	17	3
1161	1.3	21	126	0	308	1169	3336	8	6	12	4	14	3
1224	1.6	33	157	9	522	563	3796	1	10	18	5	13	3
902	0.6	63	122	0	364	1360	3654	5	18	14	8	15	3
787	0.5	11	93	15	806	1423	2934	1	8	16	6	14	2
854	0.5	30	125	2	518	1152	2889	8	5	5	2	11	2
1184	1.5	48	191	1	519	1577	3315	1	17	6	7	14	3
1973	1.6	39	152	5	792	1181	1993	4	9	6	0	5	2
510	1.7	35	120	3	382	1228	2509	3	17	6	2	11	1
966	2	34	118	8	214	1523	3534	2	18	10	17	11	3
1438	1.8	16	169	3	859	867	2246	8	14	7	11	15	2
1986	0.5	51	95	7	342	774	3165	3	5	9	0	13	3
1907	2	55	105	13	713	1513	286	7	14	15	4	17	0
1489	2.4	32	200	8	172	812	776	1	7	16	6	8	0
1843	1.8	16	134	13	118	580	3213	6	15	18	14	15	3
825	1.5	38	94	11	540	783	716	3	11	18	4	14	0
1286	2.3	16	98	10	18	662	424	2	10	18	5	4	0
840	0.6	63	137	0	987	1081	3486	7	12	19	8	18	3
757	2.3	58	163	5	535	697	3237	4	19	7	12	9	2
814	1.1	41	177	2	1092	1406	1944	2	16	10	6	12	1
1195	1.1	8	80	2	327	1001	643	6	14	6	2	19	0
767	0.8	10	107	7	517	1995	2317	4	6	12	0	12	2
1068	1.3	52	97	6	994	1500	1436	8	16	7	1	15	1
994	2.8	56	173	0	491	530	3190	3	5	3	2	20	2
1550	2.5	21	133	6	268	832	2338	2	16	11	1	15	2
1878	0.5	29	85	9	210	1026	1334	8	18	19	7	2	1
623	2	6	127	2	144	672	3657	3	17	4	3	19	2
1829	0.5	15	160	0	729	1267	2080	5	16	7	11	12	2
525	2.4	35	190	11	82	670	1609	7	16	20	11	3	0
1065	0.5	14	89	0	188	928	3078	2	10	2	1	18	2
1425	1.2	35	127	9	150	1897	590	8	13	14	2	6	0
1296	1.4	11	129	3	1222	1382	2552	7	19	4	8	10	2
642	2.8	34	197	3	331	1011	3355	2	12	15	5	13	2
1664	2.9	15	177	9	1178	1929	1968	7	12	19	7	9	2
1498	0.7	8	170	3	347	1076	3358	7	7	4	3	19	3
